OrderDate;ReturnDate;SalesOrderNumber;CustomerKey;Customer;BusinessType;Continent;CountryName;StateCode;StateName;CityName;ProductKey;ProductName;SubcategoryName;ProductSize;ProductDetail;CategoryName;ReturnQuantity;UnitPrice;ReturnAmount
28/08/2012;09/09/2012;SO49496;461;Supplements Cure;Supplement Store;North America;Canada;ON;Ontario;Mississauga;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;4;469.794;1879.176
28/08/2012;09/09/2012;SO49496;461;Supplements Cure;Supplement Store;North America;Canada;ON;Ontario;Mississauga;369;Pure Casein Protein;Casein Protein;5lbs;Chocolate;Protein;2;1466.01;2932.02
28/08/2012;16/09/2012;SO49468;588;Supplements Energy;Supplement Store;North America;Canada;BC;British Columbia;Burnaby;364;Isolate Whey Protein;Whey Protein;2lbs;Strawberry;Protein;3;647.994;1943.982
28/08/2012;10/09/2012;SO49480;173;Supplements Ensure;Supplement Store;North America;Canada;BC;British Columbia;Vancouver;377;Concentrate Whey Protein;Whey Protein;5lbs;Banana;Protein;3;1308.938;3926.813
28/08/2012;04/09/2012;SO49492;149;Supplementsaro;Supplement Store;North America;United States;CO;Colorado;Westminster;364;Isolate Whey Protein;Whey Protein;2lbs;Strawberry;Protein;2;647.994;1295.988
28/08/2012;09/09/2012;SO49516;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;1;1242.852;1242.852
28/08/2012;18/09/2012;SO49516;602;Warehousenest;Warehouse;North America;United States;TN;Tennessee;Maryville;396;ONE;Meal Replacement;24 oz;Natural;Carbs;1;74.838;74.838
28/08/2012;09/09/2012;SO49472;187;Wellness Warehouse;Warehouse;North America;United States;CA;California;Cerritos;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;2;1242.852;2485.704
28/08/2012;05/09/2012;SO49446;216;WholyFit;Gym;North America;United States;CT;Connecticut;Waterbury;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;4;469.794;1879.176
28/09/2012;17/10/2012;SO49856;227;Afterburner Store;Warehouse;North America;Canada;ON;Ontario;Toronto;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;5;1308.938;6544.688
28/09/2012;11/10/2012;SO49856;227;Afterburner Store;Warehouse;North America;Canada;ON;Ontario;Toronto;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;18;430.645;7751.601
28/09/2012;14/10/2012;SO49856;227;Afterburner Store;Warehouse;North America;Canada;ON;Ontario;Toronto;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;4;149.031;596.124
28/09/2012;12/10/2012;SO49856;227;Afterburner Store;Warehouse;North America;Canada;ON;Ontario;Toronto;439;STEAK in Powder;Beef Protein;5lbs;Strawberry;Protein;3;780.818;2342.455
28/09/2012;16/10/2012;SO49893;523;Balanced Warehouse;Warehouse;North America;United States;CO;Colorado;Longmont;453;Men's Sports Shorts;Shorts;M;Black;Clothing;3;35.994;107.982
28/09/2012;09/10/2012;SO49893;523;Balanced Warehouse;Warehouse;North America;United States;CO;Colorado;Longmont;381;Pure Casein Protein;Casein Protein;2lbs;Cookies;Protein;3;600.263;1800.788
28/09/2012;14/10/2012;SO49879;496;Bigger Sports;Warehouse;North America;Canada;AB;Alberta;Edmonton;367;Isolate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;3;647.994;1943.982
28/09/2012;10/10/2012;SO49879;496;Bigger Sports;Warehouse;North America;Canada;AB;Alberta;Edmonton;221;Orange Triad;Vitamins;270 Tablets;NA;Vitamins;8;20.187;161.492
28/09/2012;16/10/2012;SO49829;253;Blink Fitness;Gym;North America;United States;WA;Washington;Puyallup;433;Serious MASS Gainer;Gainer;5lbs;Banana;Carbs;4;324.453;1297.811
28/09/2012;11/10/2012;SO49890;221;Bro Warehouse;Warehouse;North America;United States;NM;New Mexico;Las Cruces;221;Orange Triad;Vitamins;270 Tablets;NA;Vitamins;10;20.187;201.865
28/09/2012;18/10/2012;SO49890;221;Bro Warehouse;Warehouse;North America;United States;NM;New Mexico;Las Cruces;273;PRO Weight Gainer;Gainer;2lbs;Vanilla;Carbs;2;202.332;404.664
28/09/2012;11/10/2012;SO49878;404;C3 Fitness;Gym;North America;United States;TN;Tennessee;Crossville;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;2;469.794;939.588
28/09/2012;08/10/2012;SO49845;423;Endure Warehouse;Warehouse;North America;United States;MS;Mississippi;Biloxi;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;3;469.794;1409.382
28/09/2012;14/10/2012;SO49865;81;Enhanced Store;Warehouse;North America;United States;FL;Florida;Miami;373;100% Egg Protein;Egg Protein;5lbs;Chocolate;Protein;2;1308.938;2617.875
28/09/2012;10/10/2012;SO49865;81;Enhanced Store;Warehouse;North America;United States;FL;Florida;Miami;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;3;469.794;1409.382
28/09/2012;19/10/2012;SO49865;81;Enhanced Store;Warehouse;North America;United States;FL;Florida;Miami;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;2;149.031;298.062
28/09/2012;15/10/2012;SO49865;81;Enhanced Store;Warehouse;North America;United States;FL;Florida;Miami;286;PRO Weight Gainer;Gainer;1lbs;Strawberry;Carbs;2;183.938;367.876
28/09/2012;05/10/2012;SO49870;660;Examine Store;Warehouse;North America;United States;MI;Michigan;Howell;236;Long-Sleeve Logo Jersey;Jerseys;XL;Black;Clothing;2;28.84;57.681
28/09/2012;06/10/2012;SO49870;660;Examine Store;Warehouse;North America;United States;MI;Michigan;Howell;213;Men Multivitamin for Men;Vitamins;240 Tablets;NA;Vitamins;5;20.187;100.933
28/09/2012;13/10/2012;SO49885;431;Fitness Essentials;Gym;North America;United States;MI;Michigan;Holland;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;2;469.794;939.588
28/09/2012;18/10/2012;SO49859;643;Fitness Love;Gym;North America;United States;MI;Michigan;Port Huron;333;Concentrate Whey Protein;Whey Protein;2lbs;Coconut;Protein;2;469.794;939.588
28/09/2012;18/10/2012;SO49887;292;Fuel House;Gym;North America;United States;TX;Texas;Houston;325;Concentrate Whey Protein;Whey Protein;2lbs;Cookies;Protein;2;469.794;939.588
28/09/2012;07/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;6;1242.852;7457.111
28/09/2012;09/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;1;1229.459;1229.459
28/09/2012;08/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;3;1242.852;3728.555
28/09/2012;13/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;2;1229.459;2458.918
28/09/2012;14/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;367;Isolate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;3;647.994;1943.982
28/09/2012;15/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;2;141.615;283.23
28/09/2012;05/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;391;ONE;Meal Replacement;10 packs;Natural;Carbs;2;88.932;177.864
28/09/2012;13/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;396;ONE;Meal Replacement;24 oz;Natural;Carbs;1;74.838;74.838
28/09/2012;19/10/2012;SO49855;442;Genius Warehouse;Warehouse;North America;Canada;ON;Ontario;Toronto;297;STEAK in Powder;Beef Protein;4lbs;Chocolate;Protein;2;736.146;1472.291
28/09/2012;07/10/2012;SO49828;514;Helios Warehouse;Warehouse;North America;Canada;BC;British Columbia;Richmond;448;Daily Formula;Vitamins;100 Tablets;NA;Vitamins;2;11.994;23.988
28/09/2012;15/10/2012;SO49828;514;Helios Warehouse;Warehouse;North America;Canada;BC;British Columbia;Richmond;466;Half-Finger Gloves;Gloves;L;Black;Clothing;2;14.129;28.258
28/09/2012;11/10/2012;SO49884;166;Mindful Department;Warehouse;North America;United States;TX;Texas;Garland;377;Concentrate Whey Protein;Whey Protein;5lbs;Banana;Protein;3;1308.938;3926.813
28/09/2012;19/10/2012;SO49884;166;Mindful Department;Warehouse;North America;United States;TX;Texas;Garland;368;Pure Casein Protein;Casein Protein;5lbs;Coconut;Protein;6;1466.01;8796.06
28/09/2012;07/10/2012;SO49888;234;Monster Apollo;Supplement Store;North America;United States;IN;Indiana;Indianapolis;271;PRO Weight Gainer;Gainer;2lbs;Coconut;Carbs;2;202.332;404.664
28/09/2012;06/10/2012;SO49888;234;Monster Apollo;Supplement Store;North America;United States;IN;Indiana;Indianapolis;368;Pure Casein Protein;Casein Protein;5lbs;Coconut;Protein;5;1466.01;7330.05
28/09/2012;17/10/2012;SO49843;594;Monster Energise;Supplement Store;North America;United States;NH;New Hampshire;Nashua;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;7;1229.459;8606.212
28/09/2012;13/10/2012;SO49843;594;Monster Energise;Supplement Store;North America;United States;NH;New Hampshire;Nashua;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;2;5.187;10.373
28/09/2012;19/10/2012;SO49861;7;Monster Guide;Supplement Store;North America;United States;UT;Utah;Salt Lake City;412;PRO Weight Gainer;Gainer;1lbs;Capuccino;Carbs;3;180.129;540.387
28/09/2012;09/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;3;1242.852;3728.555
28/09/2012;17/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;4;1229.459;4917.836
28/09/2012;18/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;2;1242.852;2485.704
28/09/2012;05/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;4;1229.459;4917.836
28/09/2012;19/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;7;1242.852;8699.963
28/09/2012;08/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;216;Animal Pak Multivitamin;Vitamins;44 Packs;NA;Vitamins;3;20.187;60.56
28/09/2012;11/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;1;141.615;141.615
28/09/2012;05/10/2012;SO49836;530;Monster Loaded;Supplement Store;North America;United States;FL;Florida;Orlando;411;ONE;Meal Replacement;3lbs;Natural;Carbs;1;125.415;125.415
28/09/2012;05/10/2012;SO49841;203;Monster Paramount;Supplement Store;North America;United States;CA;California;Monrovia;371;Concentrate Whey Protein;Whey Protein;5lbs;Strawberry;Protein;2;1308.938;2617.875
28/09/2012;13/10/2012;SO49841;203;Monster Paramount;Supplement Store;North America;United States;CA;California;Monrovia;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;6;28.84;173.042
28/09/2012;19/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;9;1242.852;11185.666
28/09/2012;12/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;3;1229.459;3688.377
28/09/2012;06/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;9;1242.852;11185.666
28/09/2012;06/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;10;1229.459;12294.589
28/09/2012;10/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;3;1242.852;3728.555
28/09/2012;10/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;308;100% Vegan Protein;Vegan Protein;4lbs;Strawberry;Protein;5;744.273;3721.364
28/09/2012;18/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;410;Amino Build Next Gen Ripped;BCAA;30 Servings;NA;Amino Acids;3;36.447;109.341
28/09/2012;14/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;401;AMINOx BCAA;BCAA;70 Servings;NA;Amino Acids;3;65.602;196.805
28/09/2012;07/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;447;Animal Pak Multivitamin;Vitamins;30 Packs;NA;Vitamins;4;15;60
28/09/2012;09/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;216;Animal Pak Multivitamin;Vitamins;44 Packs;NA;Vitamins;5;20.187;100.933
28/09/2012;19/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;399;BCAA Energy Amino Acids;BCAA;65 Servings;NA;Amino Acids;2;33.775;67.549
28/09/2012;12/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;360;Blended Protein;Blended Protein;5lbs;Chocolate;Protein;3;1229.459;3688.377
28/09/2012;08/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;448;Daily Formula;Vitamins;100 Tablets;NA;Vitamins;3;11.994;35.982
28/09/2012;17/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;470;Full-Finger Gloves;Gloves;L;Black;Clothing;19;20.895;396.996
28/09/2012;17/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;469;Full-Finger Gloves;Gloves;M;Black;Clothing;12;22.034;264.41
28/09/2012;16/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;468;Full-Finger Gloves;Gloves;S;Black;Clothing;2;22.794;45.588
28/09/2012;18/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;464;Half-Finger Gloves;Gloves;M;Black;Clothing;5;14.129;70.645
28/09/2012;10/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;419;In-Kaged Intra Workout;BCAA;20 Servings;NA;Amino Acids;5;52.647;263.235
28/09/2012;16/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;366;Isolate Whey Protein;Whey Protein;2lbs;Banana;Protein;5;647.994;3239.97
28/09/2012;06/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;365;Isolate Whey Protein;Whey Protein;2lbs;Capuccino;Protein;7;647.994;4535.958
28/09/2012;07/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;367;Isolate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;7;647.994;4535.958
28/09/2012;13/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;364;Isolate Whey Protein;Whey Protein;2lbs;Strawberry;Protein;3;647.994;1943.982
28/09/2012;06/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;4;28.84;115.362
28/09/2012;15/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;230;Long-Sleeve Logo Jersey;Jerseys;M;Black;Clothing;6;28.84;173.042
28/09/2012;13/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;213;Men Multivitamin for Men;Vitamins;240 Tablets;NA;Vitamins;3;20.187;60.56
28/09/2012;16/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;3;5.187;15.56
28/09/2012;18/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;460;Men's Jacket;Jackets;M;Black;Clothing;4;53.994;215.976
28/09/2012;19/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;459;Men's Jacket;Jackets;S;Black;Clothing;4;53.994;215.976
28/09/2012;16/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;453;Men's Sports Shorts;Shorts;M;Black;Clothing;4;35.994;143.976
28/09/2012;17/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;6;141.615;849.69
28/09/2012;09/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;411;ONE;Meal Replacement;3lbs;Natural;Carbs;3;125.415;376.245
28/09/2012;13/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;221;Orange Triad;Vitamins;270 Tablets;NA;Vitamins;2;20.187;40.373
28/09/2012;07/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;427;Serious MASS Gainer;Gainer;2lbs;Banana;Carbs;4;209.256;837.024
28/09/2012;06/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;428;Serious MASS Gainer;Gainer;2lbs;Caramel Ice Cream;Carbs;5;209.256;1046.28
28/09/2012;07/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;421;Serious MASS Gainer;Gainer;1lbs;Strawberry;Carbs;6;196.329;1177.974
28/09/2012;08/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;409;Serious MASS Gainer;Gainer;2lbs;Vanilla;Carbs;4;209.256;837.024
28/09/2012;12/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;297;STEAK in Powder;Beef Protein;4lbs;Chocolate;Protein;3;736.146;2208.437
28/09/2012;17/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;458;Women's Tights;Vests;L;Black;Clothing;4;44.994;179.976
28/09/2012;15/10/2012;SO49826;146;Monster Well;Supplement Store;North America;United States;WA;Washington;Seattle;456;Women's Tights;Vests;S;Black;Clothing;3;44.994;134.982
28/09/2012;10/10/2012;SO49821;4;Monster Zeus;Supplement Store;North America;United States;TX;Texas;Austin;414;100% Keto Food;Meal Replacement;14 serv;Natural;Carbs;5;149.031;745.155
28/09/2012;17/10/2012;SO49821;4;Monster Zeus;Supplement Store;North America;United States;TX;Texas;Austin;323;Concentrate Whey Protein;Whey Protein;2lbs;Caramel Ice Cream;Protein;4;469.794;1879.176
28/09/2012;11/10/2012;SO49869;315;Monsterx;Supplement Store;North America;United States;FL;Florida;Merritt Island;401;AMINOx BCAA;BCAA;70 Servings;NA;Amino Acids;4;65.602;262.407
28/09/2012;17/10/2012;SO49869;315;Monsterx;Supplement Store;North America;United States;FL;Florida;Merritt Island;213;Men Multivitamin for Men;Vitamins;240 Tablets;NA;Vitamins;3;20.187;60.56
28/09/2012;08/10/2012;SO49864;618;Nutrition A+;Supplement Store;North America;United States;NH;New Hampshire;Plaistow;368;Pure Casein Protein;Casein Protein;5lbs;Coconut;Protein;4;1466.01;5864.04
28/09/2012;16/10/2012;SO49866;200;Nutrition Active;Supplement Store;North America;United States;WA;Washington;Port Orchard;236;Long-Sleeve Logo Jersey;Jerseys;XL;Black;Clothing;2;28.84;57.681
28/09/2012;18/10/2012;SO49866;200;Nutrition Active;Supplement Store;North America;United States;WA;Washington;Port Orchard;407;Xtend Original BCAA;BCAA;90 Servings;NA;Amino Acids;1;65.602;65.602
28/09/2012;09/10/2012;SO49846;19;Nutrition Genic;Supplement Store;North America;United States;WA;Washington;Bothell;254;PRO Weight Gainer;Gainer;1lbs;Peanut Butter;Carbs;1;183.938;183.938
28/09/2012;05/10/2012;SO49846;19;Nutrition Genic;Supplement Store;North America;United States;WA;Washington;Bothell;407;Xtend Original BCAA;BCAA;90 Servings;NA;Amino Acids;1;65.602;65.602
28/09/2012;08/10/2012;SO49849;506;Nutrition Hercules;Supplement Store;North America;United States;WY;Wyoming;Casper;410;Amino Build Next Gen Ripped;BCAA;30 Servings;NA;Amino Acids;2;36.447;72.894
28/09/2012;10/10/2012;SO49849;506;Nutrition Hercules;Supplement Store;North America;United States;WY;Wyoming;Casper;411;ONE;Meal Replacement;3lbs;Natural;Carbs;4;125.415;501.66
28/09/2012;17/10/2012;SO49831;475;Path Department;Warehouse;North America;United States;AZ;Arizona;Phoenix;397;BCAA 2:1:1;BCAA;400 Grams;NA;Amino Acids;2;24.295;48.589
28/09/2012;16/10/2012;SO49831;475;Path Department;Warehouse;North America;United States;AZ;Arizona;Phoenix;445;Men's Sports Shorts;Shorts;S;Black;Clothing;2;35.994;71.988
28/09/2012;19/10/2012;SO49844;290;Progressive Store;Warehouse;North America;United States;WA;Washington;Bellingham;333;Concentrate Whey Protein;Whey Protein;2lbs;Coconut;Protein;8;469.794;3758.352
28/09/2012;07/10/2012;SO49844;290;Progressive Store;Warehouse;North America;United States;WA;Washington;Bellingham;254;PRO Weight Gainer;Gainer;1lbs;Peanut Butter;Carbs;3;183.938;551.815
28/09/2012;13/10/2012;SO49877;414;Quality Warehouse;Warehouse;North America;United States;IN;Indiana;Daleville;410;Amino Build Next Gen Ripped;BCAA;30 Servings;NA;Amino Acids;2;36.447;72.894
28/09/2012;19/10/2012;SO49822;676;Supplements Gun;Supplement Store;North America;United States;GA;Georgia;Austell;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;4;1229.459;4917.836
28/09/2012;15/10/2012;SO49822;676;Supplements Gun;Supplement Store;North America;United States;GA;Georgia;Austell;459;Men's Jacket;Jackets;S;Black;Clothing;3;53.994;161.982
28/09/2012;13/10/2012;SO49837;670;Supplements League;Supplement Store;North America;United States;MO;Missouri;Odessa;333;Concentrate Whey Protein;Whey Protein;2lbs;Coconut;Protein;3;469.794;1409.382
28/09/2012;06/10/2012;SO49837;670;Supplements League;Supplement Store;North America;United States;MO;Missouri;Odessa;341;Pure Casein Protein;Casein Protein;2lbs;Banana;Protein;5;469.794;2348.97
28/09/2012;13/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;2;1242.852;2485.704
28/09/2012;14/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;7;1229.459;8606.212
28/09/2012;09/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;1;1242.852;1242.852
28/09/2012;15/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;5;1229.459;6147.295
28/09/2012;07/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;356;100% Egg Protein;Egg Protein;5lbs;Vanilla;Protein;2;1242.852;2485.704
28/09/2012;19/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;399;BCAA Energy Amino Acids;BCAA;65 Servings;NA;Amino Acids;3;33.775;101.324
28/09/2012;05/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;420;Myolean Evolution;Meal Replacement;30 serv;Natural;Carbs;2;141.615;283.23
28/09/2012;11/10/2012;SO49825;125;Supplements Motion;Supplement Store;North America;United States;CT;Connecticut;Stamford;411;ONE;Meal Replacement;3lbs;Natural;Carbs;3;125.415;376.245
28/09/2012;15/10/2012;SO49848;245;Vita Warehouse;Warehouse;North America;Canada;QC;Quebec;Brossard;366;Isolate Whey Protein;Whey Protein;2lbs;Banana;Protein;7;647.994;4535.958
28/09/2012;13/10/2012;SO49851;184;Warehouseiva;Warehouse;North America;United States;TX;Texas;Carrollton;354;100% Egg Protein;Egg Protein;5lbs;Caramel Ice Cream;Protein;2;1242.852;2485.704
28/09/2012;17/10/2012;SO49851;184;Warehouseiva;Warehouse;North America;United States;TX;Texas;Carrollton;399;BCAA Energy Amino Acids;BCAA;65 Servings;NA;Amino Acids;3;33.775;101.324
28/09/2012;15/10/2012;SO49827;299;Warehouseonus;Warehouse;North America;Canada;NB;Brunswick;Saint John;242;100% Vegan Protein;Vegan Protein;4lbs;Chocolate;Protein;3;780.818;2342.455
28/09/2012;11/10/2012;SO49827;299;Warehouseonus;Warehouse;North America;Canada;NB;Brunswick;Saint John;385;Pure Casein Protein;Casein Protein;2lbs;Peanut Butter;Protein;3;600.263;1800.788
28/10/2012;13/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;2;1242.852;2485.704
28/10/2012;15/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;358;100% Egg Protein;Egg Protein;5lbs;Strawberry;Protein;3;1229.459;3688.377
28/10/2012;04/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;470;Full-Finger Gloves;Gloves;L;Black;Clothing;6;22.794;136.764
28/10/2012;08/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;469;Full-Finger Gloves;Gloves;M;Black;Clothing;2;22.794;45.588
28/10/2012;07/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;468;Full-Finger Gloves;Gloves;S;Black;Clothing;4;22.794;91.176
28/10/2012;10/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;233;Long-Sleeve Logo Jersey;Jerseys;L;Black;Clothing;2;28.84;57.681
28/10/2012;06/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;224;Men's 3/4 Leggings;Vests;L;Black;Clothing;5;5.187;25.933
28/10/2012;12/11/2012;SO50316;401;Blast Midtown;Gym;North America;United States;NV;Nevada;Las Vegas;458;Women's Tights;Vests;L;Black;Clothing;4;44.994;179.976
28/10/2012;06/11/2012;SO50266;77;Blueprint Fitness;Gym;North America;United States;CA;California;San Diego;327;100% Egg Protein;Egg Protein;2lbs;Coconut;Protein;1;469.794;469.794
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;352;100% Egg Protein;Egg Protein;5lbs;Banana;Protein;6;1242.852;7457.111
28/10/2012;16/11/2012;SO50206;236;BodyBuild Department;Warehouse;North America;United States;WA;Washington;Seattle;362;100% Egg Protein;Egg Protein;5lbs;Capuccino;Protein;2;1229.459;2458.918
